Wall time,Step,Value
1615633874.2634108,119393,-17.943254470825195
1615633882.2514653,119644,-18.211280822753906
1615633891.3574362,119895,-18.048660278320312
1615633898.0028872,120146,-18.008773803710938
1615633904.877911,120397,-17.849964141845703
1615633912.2893162,120648,-18.17268943786621
1615633920.0212884,120735,-18.220687866210938
1615633922.5522916,120986,-18.656667709350586
1615633929.7270658,121030,-18.670276641845703
1615633931.2170203,121281,-19.18279266357422
1615633939.7570035,121357,-18.91526222229004
1615633942.4718034,121608,-19.198564529418945
1615633950.3018668,121859,-19.279186248779297
1615633957.972001,122110,-19.558448791503906
1615633964.7957754,122150,-19.606304168701172
1615633966.0107334,122401,-19.846778869628906
1615633972.7885122,122652,-19.873680114746094
1615633979.9253914,122903,-20.052108764648438
1615633988.3926873,122979,-20.12013053894043
1615633991.6273396,123230,-20.663650512695312
1615633999.4663358,123473,-20.773197174072266
1615634005.9788268,123724,-21.110857009887695
1615634012.4336836,123765,-21.115856170654297
1615634013.7050376,124016,-21.614147186279297
1615634020.1158955,124047,-21.652647018432617
1615634021.2038078,124298,-21.935070037841797
1615634027.7081106,124549,-21.97207260131836
1615634034.574395,124800,-22.32426643371582
1615634042.9179943,125051,-22.193988800048828
1615634050.794525,125302,-22.537765502929688
1615634058.7952628,125345,-22.626142501831055
1615634061.2969036,125596,-23.133073806762695
1615634069.374065,125847,-22.9448299407959
1615634077.3595097,126098,-22.904909133911133
1615634083.6873856,126132,-22.875747680664062
1615634084.7519717,126383,-23.459537506103516
1615634092.0362666,126416,-23.484331130981445
1615634093.1284158,126667,-23.72243309020996
1615634099.620039,126722,-23.714078903198242
1615634101.2483091,126973,-23.66900062561035
1615634107.8601048,127045,-23.891712188720703
1615634109.981539,127296,-24.035358428955078
1615634116.7685835,127330,-24.03317642211914
1615634117.856115,127581,-24.021656036376953
1615634124.4035766,127631,-24.16172981262207
1615634125.9460218,127882,-24.16034698486328
