Wall time,Step,Value
1615379887.5764294,299211,1.223450779914856
1615379896.1160347,299603,1.1636340618133545
1615379900.8018854,300014,1.5527582168579102
1615379908.3535266,300363,1.4200966358184814
1615379914.571693,300483,1.6422765254974365
1615379916.1979363,300517,1.6515228748321533
1615379941.780999,301702,2.08793306350708
1615379942.8123548,301953,2.221717357635498
1615379959.2596738,302714,2.0989952087402344
1615379966.6409771,302878,1.7348204851150513
1615379973.8023849,303383,1.7863872051239014
1615379979.0820332,303443,1.7869675159454346
1615379980.5509846,303694,1.6446013450622559
1615379987.0914767,303957,1.5046409368515015
1615379991.5696764,304013,1.5197055339813232
1615379998.3691206,304515,1.4260296821594238
1615380009.8021355,305036,1.5894538164138794
1615380015.1242857,305100,1.5838210582733154
1615380034.493495,306118,2.1839888095855713
1615380038.6835098,306176,2.173280954360962
1615380050.7974837,306723,2.4820175170898438
1615380057.4555173,307225,2.372312068939209
1615380068.1713858,307549,2.3532278537750244
1615380081.928052,308353,2.2879505157470703
1615380112.2075639,309585,2.090911626815796
1615380119.3636572,310015,1.9407474994659424
1615380128.5753396,310329,1.9957906007766724
1615380129.9339793,310374,1.952667236328125
1615380138.741054,310973,2.0757641792297363
1615380145.502687,311286,2.454456090927124
1615380150.7743661,311345,2.4520390033721924
1615380152.224428,311596,2.496812343597412
1615380173.7290401,312387,2.460456609725952
1615380182.5707178,312788,2.3345251083374023
1615380186.1021025,312951,2.442141532897949
1615380218.5053506,314584,2.300243854522705
1615380234.9043128,315406,2.2857818603515625
1615380241.4302194,315508,2.528984308242798
1615380250.189023,316110,2.473757028579712
1615380256.5760162,316405,2.6897637844085693
1615380262.1653914,316656,2.5741240978240967
1615380270.5563204,316889,2.9179680347442627
1615380272.6729689,317124,2.904470205307007
1615380277.6335976,317194,2.9039976596832275
1615380279.1604104,317287,2.9085607528686523
1615380282.2758546,317511,2.8248019218444824
1615380287.00444,317800,2.893076181411743
1615380292.453126,318051,2.8077337741851807
1615380304.9900038,318447,2.984389543533325
1615380306.500772,318698,3.0668118000030518
1615380313.0434964,319000,2.9219257831573486
1615380329.2264364,319585,2.851771354675293
1615380342.5054502,320159,2.752720832824707
1615380382.4131305,321935,2.1804585456848145
1615380393.875024,322486,2.2645559310913086
1615380410.1672025,323111,2.0260050296783447
1615380434.167067,324245,2.1623826026916504
1615380445.4400148,324527,2.52962064743042
1615380464.7093647,325226,2.719367504119873
1615380466.744075,325477,2.6993885040283203
1615380474.7138855,325791,2.667900562286377
1615380487.4925718,326125,2.9246826171875
1615380497.1666374,326488,2.817617177963257
1615380498.7598977,326525,2.8210079669952393
1615380499.6586092,326581,2.9518964290618896
1615380528.566042,327936,2.8407514095306396
1615380534.0040166,328004,2.8186419010162354
1615380535.7146041,328255,2.826854705810547
1615380544.085255,328431,2.70328950881958
1615380558.261758,329276,2.6530771255493164
1615380592.1482224,330548,2.646387815475464
1615380597.7218704,330799,2.5078623294830322
1615380603.7724967,331050,2.5442686080932617
1615380609.6467905,331301,2.55788254737854
1615380641.574833,332146,2.4267842769622803
1615380675.6414764,333562,2.7689208984375
1615380697.824533,334166,2.7664079666137695
1615380741.6256945,335788,2.8223350048065186
1615380748.5781655,335809,2.82513689994812
1615380757.6201136,336141,2.964998722076416
1615380809.3371158,337887,3.276812791824341
1615380821.8729184,338232,3.307337522506714
1615380836.991599,338818,3.198626756668091
1615380845.8101647,338866,3.1972904205322266
1615380847.5786202,339117,3.081511974334717
1615380855.842675,339257,3.3256139755249023
1615380886.693102,340427,3.379189968109131
1615380894.7701259,340702,3.3798255920410156
1615380902.2043846,341001,3.349759578704834
1615380909.2714906,341310,3.221101999282837
1615380951.8786705,342659,3.1250743865966797
1615380998.000316,343972,3.49269962310791
1615381005.4691544,344010,3.504085063934326
1615381024.1110666,344732,3.454956531524658
1615381041.7070556,345446,3.6619277000427246
1615381060.9193065,346380,3.926982879638672
1615381085.2881167,347348,3.274477958679199
1615381087.3418458,347413,3.2708077430725098
1615381088.8077855,347541,3.3516647815704346
1615381091.6604123,347792,3.2246005535125732
1615381102.5623968,348294,3.140078067779541
1615381118.8103714,349039,3.0738492012023926
1615381182.076738,351306,3.206047534942627
1615381188.8829882,351540,3.374042272567749
1615381200.037875,352081,3.5550947189331055
1615381201.4355736,352332,3.6808578968048096
1615381209.2433977,352596,3.5888864994049072
1615381225.86401,353071,3.375622272491455
1615381235.46017,353635,3.3473312854766846
1615381243.0420344,353936,3.3344147205352783
1615381262.082183,354485,3.243488073348999
1615381263.47752,354524,3.139911413192749
1615381264.4327075,354562,3.149601936340332
1615381297.474597,355793,3.4994616508483887
1615381298.6008005,356044,3.6129684448242188
1615381311.1638336,356353,3.640237331390381
1615381312.6681638,356454,3.645791530609131
1615381316.6669202,356549,3.878361940383911
1615381331.6168952,357160,3.6528713703155518
1615381339.3981266,357449,3.532863140106201
1615381348.333535,357999,3.579096555709839
